NombreCliente,NombreProducto,CantidadVendida,TotalVenta
Keith Ortiz,Foreign,3,604.38000000
Christine Hardin,Discuss,1,753.51000000
Christine Hardin,Power,8,452.96000000
Christine Hardin,Coach,5,1756.85000000
Mark Frost,Pattern,4,1772.84000000
Mark Frost,Until,10,2717.50000000
Mark Frost,Shoulder,10,4213.90000000
Mark Frost,From,7,6366.36000000
Mark Frost,Responsibility,9,5540.13000000
Dylan Martinez,Wind,6,188.94000000
Dylan Martinez,Popular,3,1172.37000000
Dylan Martinez,Past,5,2581.80000000
Wanda Parker,Site,8,5742.56000000
Wanda Parker,Hold,6,5089.50000000
Amy Estrada,Eye,7,4250.61000000
Amy Estrada,Sport,6,3981.36000000
Katrina Austin,Senior,8,1224.56000000
Katrina Austin,Let,3,2318.61000000
Tyler Thomas,Cover,1,321.94000000
Patricia Anderson,General,10,4929.10000000
Patricia Anderson,Ago,7,1339.03000000
Dylan Hogan,Central,6,1938.30000000
Dylan Hogan,Majority,8,3569.84000000
Dylan Hogan,Firm,1,41.87000000
Dylan Hogan,Step,8,1986.96000000
Kelly Chapman,People,4,3595.08000000
Kelly Chapman,Time,7,1006.95000000
Kelly Chapman,Since,3,1930.35000000
Charles Garcia,Important,3,1033.29000000
Diane Powers,Herself,4,2158.84000000
Diane Powers,Amount,7,2891.56000000
Diane Powers,Every,1,608.89000000
Kevin Miller,Second,8,7289.20000000
Kevin Miller,Natural,8,5328.16000000
David Mccarthy,Ability,1,586.45000000
David Mccarthy,Candidate,1,356.04000000
David Mccarthy,Throw,6,985.80000000
David Mccarthy,Individual,4,351.40000000
Christopher Hensley,International,8,918.00000000
Susan Lyons,Drop,2,655.28000000
Susan Lyons,Age,2,1915.18000000
Susan Lyons,Week,7,2846.20000000
Susan Lyons,Notice,10,633.30000000
Logan Page,Race,2,507.48000000
Logan Page,Large,3,2274.00000000
Logan Page,Message,10,6367.30000000
Logan Page,American,8,482.72000000
Logan Page,Popular,5,1339.80000000
Benjamin Price,Whole,7,2374.26000000
Benjamin Price,South,3,1443.84000000
Benjamin Price,Party,3,555.96000000
Benjamin Price,While,3,2708.91000000
Benjamin Price,Structure,7,3734.43000000
Christina Cameron,Economic,2,547.78000000
Christina Cameron,Occur,6,2504.82000000
Troy Hall,Both,9,8849.70000000
Troy Hall,Able,6,3639.36000000
Troy Hall,Set,1,27.07000000
Matthew Harris,There,8,5086.08000000
Matthew Harris,Especially,6,4207.62000000
Matthew Harris,Eight,4,1590.56000000
Matthew Harris,Ball,3,2971.98000000
Matthew Harris,Response,5,2227.25000000
Travis Mccoy,Religious,1,37.41000000
Travis Mccoy,Fish,6,3969.36000000
Benjamin Williams,By,10,4496.10000000
Benjamin Williams,Recognize,3,1629.15000000
Benjamin Williams,Again,2,1119.40000000
Arthur Avery,Music,4,2140.48000000
Arthur Avery,Image,2,1947.96000000
Anna Sanford,Door,5,1161.70000000
Mary Anderson,Toward,9,4961.79000000
Joel Hayden,Different,2,1674.48000000
Joel Hayden,Draw,8,5377.36000000
Joel Hayden,Top,10,2919.20000000
Joel Hayden,Stage,7,978.53000000
Alexandra Chandler,Race,5,256.40000000
Sarah Walker,Space,8,5282.48000000
Sarah Walker,Sort,5,716.90000000
Sarah Walker,Bank,2,1930.70000000
Sarah Walker,Of,3,1373.52000000
Christopher Velez,Table,9,7174.53000000
Christopher Velez,Idea,9,3477.51000000
Alicia Reyes,Produce,5,3946.55000000
Alicia Reyes,Ago,2,1975.92000000
Alicia Reyes,Final,6,3203.16000000
Alicia Reyes,Quickly,9,4797.63000000
Alicia Reyes,Task,9,6075.18000000
Kevin Rodriguez,Single,3,2629.41000000
Kevin Rodriguez,Natural,5,3330.10000000
Robert Keller,How,8,6347.60000000
Robert Keller,Least,7,5637.59000000
Robert Keller,People,3,2696.31000000
Robert Keller,Product,7,2102.52000000
Robert Keller,Growth,3,90.12000000
Sydney Miranda,Total,5,2711.50000000
Rhonda Green,Message,6,3675.42000000
Rhonda Green,Sure,6,3347.58000000
Rhonda Green,Until,1,615.23000000
Rhonda Green,Western,3,599.49000000
Rhonda Green,Choice,9,523.89000000
Kelly Prince,Positive,6,576.90000000
Jesus Payne,Save,10,5535.40000000
Jeffrey Golden,Store,8,2402.48000000
Jeffrey Golden,Me,6,4105.32000000
Kyle Herrera,Yes,8,6982.88000000
Margaret Martinez,But,9,1332.81000000
Margaret Martinez,Same,4,3548.88000000
Margaret Martinez,Way,10,484.40000000
Charles Martin,Thing,2,182.04000000
Charles Martin,Newspaper,3,1392.96000000
Charles Martin,Close,4,938.96000000
Charles Martin,Including,3,1977.90000000
Wendy Hill,Discussion,1,775.27000000
Wendy Hill,Alone,2,1680.38000000
Wendy Hill,Type,6,2656.86000000
Wendy Hill,Inside,6,5134.92000000
Wendy Hill,Exist,3,1368.15000000
Juan Kennedy,Tough,4,2424.24000000
Juan Kennedy,Toward,7,3859.17000000
Juan Kennedy,Avoid,8,1516.08000000
Juan Kennedy,Parent,3,1688.22000000
Tiffany Wade,Training,10,479.10000000
Tiffany Wade,Direction,1,994.65000000
Tiffany Wade,Open,2,190.36000000
Tiffany Wade,Prepare,7,1225.14000000
Bryan White,Which,10,8890.90000000
Bryan White,Phone,5,876.20000000
Bryan White,Let,6,558.60000000
Kristen Schultz,International,8,2501.04000000
Kristen Schultz,Time,1,143.85000000
Kristen Schultz,Marriage,1,765.87000000
Kristen Schultz,Idea,2,1425.24000000
Kristen Schultz,Either,9,8028.72000000
James Smith,List,9,1101.24000000
Linda Strong,Either,5,3106.15000000
Kim Walker,Member,6,3887.94000000
Glenn Williams,Second,6,3450.72000000
Glenn Williams,Enjoy,4,1622.68000000
Glenn Williams,Throw,6,1168.20000000
Christine Moore,After,1,999.93000000
Christine Moore,End,2,890.64000000
Christine Moore,House,4,1825.00000000
Richard Brown,Arm,4,3826.48000000
Richard Brown,Member,8,1167.76000000
Richard Brown,Eye,1,313.19000000
Amy Le,Week,3,692.07000000
Amy Le,Society,2,1732.34000000
Robert Ruiz,Rich,1,730.52000000
Robert Ruiz,Tend,6,867.12000000
Robert Ruiz,Former,1,279.40000000
Robert Ruiz,Able,8,4852.48000000
Joseph Morris,Put,5,3453.95000000
Austin Robertson,Product,7,4919.67000000
Austin Robertson,Throw,9,1478.70000000
Austin Robertson,Until,3,815.25000000
Austin Robertson,Hold,6,696.60000000
Andrea Smith,His,1,50.32000000
Andrea Smith,Piece,2,1631.92000000
Andrea Smith,Close,7,200.76000000
Andrea Smith,Reason,10,7328.80000000
Jerry Smith,Past,10,5163.60000000
Jerry Smith,Product,4,2811.24000000
Jerry Smith,Month,5,3258.60000000
Jerry Smith,Idea,9,6413.58000000
Jerry Smith,Consumer,3,2515.17000000
Jessica Pruitt,Heart,7,5989.41000000
Jessica Pruitt,Act,10,6571.70000000
Jessica Pruitt,Bill,3,720.06000000
Steven Ramirez,Floor,9,1314.00000000
Steven Ramirez,Might,9,3880.53000000
Steven Ramirez,Action,5,1240.65000000
Steven Ramirez,Theory,1,947.85000000
Douglas Weber,Large,2,1516.00000000
Douglas Weber,Assume,9,1478.88000000
Douglas Weber,Recent,1,556.78000000
Douglas Weber,Career,2,166.88000000
Ryan Pierce,Body,2,503.12000000
Ryan Pierce,Third,1,323.38000000
Ryan Pierce,Challenge,2,1123.72000000
Ryan Pierce,Buy,8,587.52000000
Ryan Pierce,Low,7,4220.09000000
Kathryn Gay,Whether,5,1468.20000000
Kathryn Gay,Think,2,416.36000000
Kathryn Gay,Wrong,9,6645.69000000
Ronald White,Music,4,2140.48000000
Arthur Johnson,Him,4,1754.60000000
Arthur Johnson,Car,2,23.66000000
Arthur Johnson,Stay,5,1019.10000000
Darren Williams,Phone,8,1401.92000000
Darren Williams,Read,10,3719.90000000
Jeffrey Walker,Fast,4,1491.76000000
Jeffrey Walker,Important,5,2015.95000000
Jeffrey Walker,Discover,4,721.96000000
Jeffrey Walker,Lot,10,2206.80000000
Cody Moody,Short,5,4028.00000000
Cody Moody,Culture,10,8144.90000000
Cody Moody,Them,1,445.45000000
Cody Moody,Such,1,650.74000000
Ashley Hall,Research,9,3379.50000000
Ashley Hall,Live,4,1897.40000000
Ashley Hall,More,9,5313.60000000
Ashley Hall,Inside,6,1252.80000000
Michael Carroll,Trouble,1,127.46000000
Michael Carroll,Probably,6,5715.18000000
Michael Carroll,Couple,2,839.56000000
Michael Carroll,Point,6,1225.20000000
Timothy Baird,Close,6,172.08000000
Timothy Baird,Cost,3,1907.67000000
Timothy Baird,Away,5,4854.55000000
Thomas Morgan,Under,9,1902.15000000
Thomas Morgan,Much,7,4298.28000000
Thomas Morgan,Strong,5,3928.40000000
Heather Ryan,Son,7,3346.84000000
Angela Morris,Change,4,2662.00000000
Brittany Ramirez,Spend,1,776.97000000
Brittany Ramirez,Determine,9,4644.00000000
Kelsey Kennedy,South,5,2406.40000000
Joshua Johnson,Media,6,3529.02000000
Joshua Johnson,Language,10,7543.40000000
Joshua Johnson,Big,1,385.66000000
Joshua Johnson,Scene,4,3866.64000000
Joshua Johnson,White,3,700.68000000
Rachel Johnson,Hear,10,919.10000000
Gregory Bradley,Yes,7,6525.19000000
Zachary Odonnell,Soldier,1,511.45000000
Sharon Mcdowell,Executive,6,307.38000000
Sharon Mcdowell,Activity,5,2434.95000000
Sharon Mcdowell,Ever,3,182.82000000
Sharon Mcdowell,Skin,8,4518.00000000
Sharon Mcdowell,Style,4,839.88000000
Harold Leblanc,Public,2,740.48000000
Brad Molina,Traditional,9,5535.72000000
Brad Molina,Sing,7,5878.81000000
Brad Molina,Air,3,1479.99000000
Brad Molina,Mr,4,363.12000000
Brad Molina,Toward,10,7947.60000000
Brianna Vaughn,War,6,3812.52000000
Brianna Vaughn,Nothing,1,469.69000000
Brianna Vaughn,Owner,5,585.30000000
Brianna Vaughn,Lawyer,3,960.33000000
Brianna Vaughn,Each,3,164.70000000
Carla Kerr,Form,1,496.67000000
Elizabeth Medina,Have,5,3936.20000000
Elizabeth Medina,Side,9,812.61000000
Elizabeth Medina,Building,5,4735.90000000
Elizabeth Medina,His,9,2693.61000000
Elizabeth Medina,Never,3,1184.73000000
Joseph Sutton,Fall,7,2419.83000000
Joseph Sutton,Trouble,2,254.92000000
Heather Richardson,Person,4,951.24000000
Heather Richardson,Spring,3,1268.73000000
Heather Richardson,Property,9,4474.44000000
Heather Richardson,Remain,8,7303.84000000
Heather Richardson,Safe,10,6770.80000000
Nathaniel Williams,Adult,8,358.96000000
Nathaniel Williams,East,5,1113.60000000
Damon Hart,Word,1,628.79000000
Damon Hart,School,5,4367.50000000
Damon Hart,Letter,7,131.11000000
Samantha Watson,Responsibility,2,277.26000000
Samantha Watson,Identify,7,5836.81000000
Samantha Watson,Not,7,2295.93000000
Tina Moreno,Send,4,799.88000000
Kevin Lutz,Administration,1,864.78000000
Kevin Lutz,Interesting,3,2572.26000000
Kayla Butler,Research,3,1417.98000000
Kayla Butler,Across,3,943.86000000
Kayla Butler,Social,8,6036.88000000
Kayla Butler,Admit,2,500.56000000
Kevin Spencer,Wear,5,1151.15000000
Kevin Spencer,Bag,2,334.10000000
Kevin Spencer,Mean,6,5788.44000000
Kevin Spencer,Up,1,974.33000000
John Valenzuela,Lawyer,1,648.28000000
John Valenzuela,Movie,1,384.69000000
John Valenzuela,Bill,7,4991.00000000
Jill Patterson,Really,9,8628.75000000
Timothy Fisher,Public,3,120.36000000
Timothy Fisher,Billion,9,5008.23000000
Jillian Miller,Billion,2,1112.94000000
Adam Rodriguez,But,7,1036.63000000
Adam Rodriguez,Price,2,629.26000000
Adam Rodriguez,When,10,9679.10000000
Adam Rodriguez,Have,4,3148.96000000
Martin Reynolds,Full,8,7215.44000000
Martin Reynolds,Audience,4,3786.76000000
Martin Reynolds,Respond,2,1073.80000000
Calvin Martin,Effect,4,156.48000000
Calvin Martin,Measure,3,1978.08000000
Calvin Martin,Computer,8,3453.04000000
Calvin Martin,Push,2,1978.84000000
Calvin Martin,House,6,2920.44000000
Tyler Benson,Within,10,9284.30000000
Tyler Benson,Heart,7,5989.41000000
Tyler Benson,Rule,4,3791.32000000
James Clayton,Media,8,4705.36000000
James Clayton,Military,6,1254.12000000
Frederick Jones,Election,1,296.83000000
Thomas Singh,Vote,6,4432.86000000
Thomas Singh,Lot,9,1986.12000000
Thomas Singh,Us,4,3283.64000000
Alison Butler,Beat,3,2435.10000000
Alison Butler,We,1,971.34000000
Alison Butler,Appear,6,3529.74000000
Alison Butler,Face,2,909.08000000
Alison Butler,Same,3,2661.66000000
Noah Rose,Say,1,330.17000000
Noah Rose,Fact,8,2900.64000000
Noah Rose,Side,8,722.32000000
Dwayne Morales,Significant,6,2246.34000000
Dwayne Morales,Difficult,5,1014.00000000
Dwayne Morales,Thing,9,819.18000000
Thomas Harris,Name,6,3527.64000000
Pamela Smith,Easy,6,3855.78000000
Michael Harrison,Spring,8,3383.28000000
Michael Harrison,Apply,1,528.19000000
Michael Harrison,Bag,9,8147.79000000
Scott Pierce,Him,4,2513.00000000
Gregory Boyd,Program,1,863.57000000
Kimberly Lam,Beautiful,10,9687.00000000
Kimberly Lam,Nearly,3,272.64000000
Kimberly Lam,Night,9,8848.62000000
Cameron Maddox,Rule,8,6114.08000000
Cameron Maddox,Sense,3,271.14000000
Cameron Maddox,Item,9,4569.03000000
Megan Martin,Stuff,3,1749.24000000
Michele Daniels,Growth,3,2358.33000000
Michele Daniels,Second,5,2258.45000000
Michele Daniels,Democratic,7,5399.80000000
Joshua Sloan,North,7,2361.45000000
Joshua Sloan,Best,9,5636.79000000
Joshua Sloan,Item,7,3553.69000000
Joshua Sloan,Vote,1,738.81000000
Joshua Sloan,Today,9,1702.53000000
Joseph Hughes,Either,1,148.15000000
Joseph Hughes,Nation,6,3286.02000000
Christopher Ingram,Strong,8,3473.52000000
Christopher Ingram,Remember,3,61.47000000
Christopher Ingram,Rather,8,80.40000000
Christopher Ingram,Occur,6,2504.82000000
Kathy Martinez,House,8,5699.12000000
Kathy Martinez,Visit,1,574.56000000
Kathy Martinez,Decade,5,4887.40000000
Kathy Martinez,Off,2,1744.90000000
Kathy Martinez,Book,5,1918.90000000
Carolyn Bell,Summer,8,4615.12000000
Carolyn Bell,Someone,6,3894.96000000
Anthony Lopez,Glass,10,6144.80000000
Anthony Lopez,Official,4,1734.68000000
Luis Shepard,Visit,8,4596.48000000
Luis Shepard,Peace,8,1702.56000000
Luis Shepard,Specific,10,5895.50000000
Luis Shepard,Whatever,5,1454.90000000
Stephanie Hamilton,Your,5,617.60000000
Stephanie Hamilton,Section,4,1232.92000000
Tracy Lewis,Product,6,2473.32000000
Tracy Lewis,Item,7,3553.69000000
Tracy Lewis,Woman,4,3175.16000000
Makayla Yu,Office,8,512.72000000
Makayla Yu,Professional,3,806.40000000
Douglas Middleton,Popular,2,781.58000000
Leon Ferguson,Support,6,4403.40000000
Leon Ferguson,Clear,6,268.14000000
Leon Ferguson,Direction,8,7522.72000000
Leon Ferguson,According,6,5590.74000000
Leon Ferguson,From,2,1818.96000000
John Norris,Election,3,1639.41000000
Regina Collier,Situation,9,2826.45000000
Regina Collier,Page,10,9506.70000000
Regina Collier,Effect,5,1247.70000000
Pamela Meyer,Record,3,1542.60000000
Pamela Meyer,Exactly,8,3767.60000000
Pamela Meyer,Else,9,1100.88000000
Pamela Meyer,Live,7,2504.46000000
Pamela Meyer,Section,9,1372.50000000
Linda Edwards,Everyone,7,5737.48000000
Paul Johnson,Trip,9,4282.02000000
Tina Cameron,Structure,6,2289.84000000
Krista Hernandez,Box,9,2455.74000000
Krista Hernandez,Live,8,3794.80000000
Kara Bullock,Skill,1,522.45000000
Kara Bullock,Audience,8,3706.40000000
Christopher Richards,Avoid,7,1326.57000000
Christopher Richards,Away,1,901.49000000
Christopher Richards,Able,7,4245.92000000
Christopher Richards,However,10,8542.80000000
Susan Lyons,Check,6,5102.94000000
Susan Lyons,Under,9,2949.57000000
Susan Lyons,Maybe,10,5286.90000000
Susan Lyons,Everyone,3,677.73000000
Susan Lyons,Glass,8,7651.76000000
Andrew Chavez,Throw,4,657.20000000
Andrew Chavez,Certain,6,503.64000000
Andrew Chavez,Capital,7,6331.50000000
Andrew Chavez,Different,10,2046.30000000
Andrew Chavez,Trip,10,4757.80000000
Nicholas Guerra,Appear,2,807.36000000
Nicholas Guerra,Treatment,7,1209.39000000
Duane Schmidt,Take,2,135.76000000
Duane Schmidt,Your,6,741.12000000
Duane Schmidt,Interview,6,2364.24000000
Robert Watts,Study,3,414.45000000
Robert Watts,Form,2,44.24000000
Robert Watts,Color,9,7855.02000000
Laura Wilkins,Employee,8,1224.72000000
Laura Wilkins,Him,6,3769.50000000
Laura Wilkins,Window,9,3044.43000000
Laura Wilkins,Statement,6,5252.34000000
Laura Wilkins,True,5,2156.20000000
Cynthia Kelly,Other,4,2855.76000000
Cynthia Kelly,Fish,8,5292.48000000
Krista Hernandez,Resource,3,204.84000000
Krista Hernandez,Smile,2,25.52000000
Sarah Garner,Administration,2,144.44000000
Sarah Garner,Hear,7,643.37000000
Sarah Garner,Control,6,5055.24000000
Christina Mack,Wait,6,407.64000000
Christina Mack,Already,4,3117.20000000
Christina Mack,Across,3,943.86000000
Christina Mack,Table,4,3188.68000000
Christina Mack,Speech,1,959.50000000
Catherine Webster,Make,10,640.90000000
Catherine Webster,Bed,2,169.54000000
Andres Nicholson,From,1,691.40000000
Andres Nicholson,Must,4,1466.68000000
Andres Nicholson,Yet,7,3043.04000000
Michael Blair,Check,7,5953.43000000
Jerry Wright,Shake,5,2089.20000000
Jerry Wright,Enjoy,4,697.24000000
Jerry Wright,Hear,7,756.56000000
Jerry Wright,Official,2,1766.08000000
Christian Spencer,Human,5,234.90000000
Christian Spencer,Expect,8,1833.44000000
Christian Spencer,From,7,4170.74000000
Christian Spencer,Sell,9,7443.27000000
Edward Thomas,Create,2,1385.46000000
Edward Thomas,Network,2,1078.98000000
Edward Thomas,Idea,5,3563.10000000
Edward Thomas,Magazine,4,1637.88000000
Marie Warren,Three,5,4268.45000000
Marie Warren,Wear,7,2949.73000000
Marie Warren,Note,10,5637.90000000
Marie Warren,Capital,6,5427.00000000
Marie Warren,Care,4,1401.92000000
Brittany Murray,Bill,4,1534.92000000
Brittany Murray,West,10,2830.10000000
Tammy Glass,Cover,4,1287.76000000
Tammy Glass,Arm,4,3826.48000000
Christopher Goodwin,Ability,8,1317.20000000
Christopher Goodwin,Edge,8,4194.56000000
Christopher Goodwin,Either,10,8597.60000000
Christopher Goodwin,Marriage,8,6976.08000000
Christopher Goodwin,Have,1,787.24000000
Melvin Smith,Open,7,666.26000000
Melvin Smith,Box,6,5551.38000000
Kristin Griffin,Step,8,4812.32000000
Kristin Griffin,Environment,2,233.06000000
Melanie Garcia,Although,5,2630.30000000
Melanie Garcia,Customer,6,5841.12000000
Melanie Garcia,Television,4,415.60000000
Melanie Garcia,Smile,1,122.04000000
James Watson,Religious,3,1677.69000000
Bianca Martin,Most,8,2084.32000000
Bianca Martin,Amount,1,364.30000000
Bianca Martin,Attorney,8,2727.52000000
Bianca Martin,Work,3,2289.21000000
Bianca Martin,Black,1,713.45000000
Kimberly Pollard,Enough,8,6217.92000000
Kimberly Pollard,Project,1,996.34000000
Kimberly Pollard,Their,2,744.00000000
Kimberly Pollard,Us,6,2097.54000000
Heather Wilson,Get,8,3655.60000000
Brian Freeman,Senior,2,306.14000000
Brian Freeman,Operation,1,491.92000000
Hannah Haynes,Away,10,9014.90000000
Hannah Haynes,Power,10,8097.80000000
Hannah Haynes,Teacher,8,42.00000000
Hannah Haynes,Series,8,1753.68000000
Hannah Haynes,Water,4,178.16000000
Mark Yang,Line,8,7101.68000000
Mark Yang,Measure,2,656.76000000
Mark Yang,Table,6,2023.98000000
Beverly Pearson,Produce,10,7893.10000000
Alexandra Diaz,Bit,5,4646.15000000
Alexandra Diaz,Vote,6,4993.32000000
Alexandra Diaz,Lot,2,993.60000000
David Ellis,Environment,3,349.59000000
David Ellis,Guess,1,489.08000000
David Ellis,Sell,7,5789.21000000
David Ellis,Spring,4,3787.40000000
Paul Jefferson,Next,6,5470.62000000
Paul Jefferson,Cultural,4,3577.08000000
Paul Jefferson,Image,5,1000.35000000
Robert Paul,Country,5,4092.85000000
Robert Paul,Would,4,602.04000000
Melissa Stone,Serve,7,5870.62000000
Melissa Stone,Someone,3,1947.48000000
Kathleen Russell,Above,5,3563.10000000
Keith Hernandez,Hair,1,574.40000000
Keith Hernandez,Store,8,4434.40000000
Timothy Jones,Thus,8,4504.56000000
Timothy Jones,Either,1,299.89000000
Chelsea Mitchell,You,6,2151.96000000
Chelsea Mitchell,Doctor,3,319.05000000
Chelsea Mitchell,Page,4,3716.80000000
Chelsea Mitchell,Note,4,1982.12000000
Chelsea Mitchell,Others,9,4440.06000000
Kimberly Campbell,Bill,4,1903.24000000
Carl Thomas,Important,7,4816.07000000
Carl Thomas,Hope,8,1060.32000000
Carl Thomas,History,5,4991.00000000
Carl Thomas,Far,3,2335.26000000
Frederick Mejia,Else,7,856.24000000
Frederick Mejia,Hot,4,623.00000000
Frederick Mejia,Very,2,1627.56000000
Frederick Mejia,Federal,5,4287.50000000
Frederick Mejia,Deal,3,2378.37000000
Travis Lee,Administration,5,361.10000000
Travis Lee,Whether,8,2349.12000000
Travis Lee,Contain,2,1437.52000000
Travis Lee,Tonight,10,5912.60000000
Heather Carlson,Race,2,1819.84000000
Heather Carlson,Nature,10,4676.80000000
Heather Carlson,Book,8,1990.16000000
Heather Carlson,Specific,5,2947.75000000
Felicia Gonzalez,Current,5,63.95000000
Felicia Gonzalez,Especially,1,706.78000000
Felicia Gonzalez,Large,7,5306.00000000
Felicia Gonzalez,Both,4,3087.52000000
Felicia Gonzalez,Office,2,128.18000000
Allison Anthony,Chance,7,3180.17000000
Allison Anthony,Set,3,81.21000000
Allison Anthony,On,3,2174.97000000
Allison Anthony,Drug,6,5590.56000000
Allison Anthony,Traditional,2,1230.16000000
Andrew Madden,Save,3,1290.99000000
Savannah Bell,Let,2,1545.74000000
Savannah Bell,According,9,1298.34000000
Savannah Bell,Price,3,943.89000000
Savannah Bell,Budget,1,397.87000000
Christina Farmer,Moment,2,1669.34000000
Aaron Larson,Summer,6,387.48000000
Aaron Larson,Thus,3,1898.88000000
Aaron Larson,Wind,8,251.92000000
Jason Juarez,On,8,3388.96000000
Jason Juarez,Door,7,2289.84000000
Max Sullivan,Doctor,1,120.23000000
Max Sullivan,Enjoy,3,1975.38000000
Max Sullivan,Too,8,6259.12000000
Patricia Mcdonald,Not,6,5055.84000000
Patricia Mcdonald,Space,5,3301.55000000
Patricia Mcdonald,Several,2,248.08000000
Patricia Mcdonald,Beat,6,5644.38000000
Patricia Mcdonald,Discussion,10,7752.70000000
Sean Willis,Ability,7,5372.08000000
Doris Molina,Turn,7,2135.07000000
Doris Molina,Loss,5,4409.65000000
